num;coord_y;coord_x
35636;1204129;392153
35637;1204132;392151
35638;1204136;392149
35639;1204140;392147
35640;1204143;392145
35641;1204147;392143
35642;1204151;392141
35643;1204155;392139
35644;1204158;392137
35645;1204162;392135
35646;1204166;392133
35647;1204169;392131
35648;1204173;392129
35649;1204177;392127
35650;1204180;392125
35651;1204184;392123
35652;1204188;392121
35653;1204191;392119
35654;1204195;392116
35655;1204199;392114
35656;1204202;392112
35657;1204206;392110
35658;1204210;392108
35659;1204213;392106
35660;1204217;392104
35661;1204221;392102
35662;1204224;392100
35663;1204228;392098
35664;1204232;392096
35665;1204235;392094
35666;1204239;392092
35667;1204243;392090
35668;1204246;392088
35669;1204250;392086
35670;1204254;392084
35671;1204258;392082
35672;1204261;392080
35673;1204265;392078
35674;1204269;392076
35675;1204272;392074
35676;1204276;392072
35677;1204280;392070
35678;1204284;392068
35679;1204287;392066
35680;1204291;392064
35681;1204295;392062
35682;1204299;392060
35683;1204302;392059
35684;1204306;392057
35685;1204310;392055
35686;1204314;392054
35687;1204318;392052
35688;1204322;392051
35689;1204326;392049
35690;1204330;392048
35691;1204334;392047
35692;1204338;392045
35693;1204342;392044
35694;1204346;392043
35695;1204350;392042
35696;1204354;392041
35697;1204358;392040
35698;1204362;392039
35699;1204366;392038
35700;1204371;392037
35701;1204375;392036
35702;1204379;392035
35703;1204383;392034
35704;1204387;392034
35705;1204391;392033
35706;1204395;392032
35707;1204400;392031
35708;1204404;392031
35709;1204408;392030
35710;1204412;392029
35711;1204416;392029
35712;1204420;392028
35713;1204424;392027
35714;1204429;392027
35715;1204433;392026
35716;1204437;392025
35717;1204441;392025
35718;1204445;392024
35719;1204449;392024
35720;1204454;392023
35721;1204458;392022
35722;1204462;392022
35723;1204466;392021
35724;1204470;392020
35725;1204474;392020
35726;1204479;392019
35727;1204483;392018
35728;1204487;392018
35729;1204491;392017
35730;1204495;392016
35731;1204499;392016
35732;1204503;392015
35733;1204507;392014
35734;1204512;392013
35735;1204516;392012
35736;1204520;392011
35737;1204524;392010
35738;1204528;392009
35739;1204532;392008
35740;1204536;392007
35741;1204540;392006
35742;1204544;392004
35743;1204548;392003
35744;1204552;392001
35745;1204556;392000
35746;1204559;391998
35747;1204563;391996
35748;1204567;391994
35749;1204571;391992
35750;1204574;391990
35751;1204578;391989
35752;1204582;391987
35753;1204585;391985
35754;1204589;391983
35755;1204593;391981
35756;1204597;391979
35757;1204600;391977
35758;1204604;391975
35759;1204608;391973
35760;1204612;391971
35761;1204615;391969
35762;1204619;391967
35763;1204623;391965
35764;1204627;391963
35765;1204630;391961
35766;1204634;391959
35767;1204638;391958
35768;1204642;391956
35769;1204645;391954
35770;1204649;391952
35771;1204653;391950
35772;1204657;391948
35773;1204660;391946
35774;1204664;391945
35775;1204668;391943
35776;1204672;391941
35777;1204676;391939
35778;1204680;391938
35779;1204684;391936
35780;1204688;391935
35781;1204692;391933
35782;1204695;391932
35783;1204699;391930
35784;1204703;391929
35785;1204707;391928
35786;1204711;391926
35787;1204715;391925
35788;1204719;391924
35789;1204723;391922
35790;1204727;391921
35791;1204731;391920
35792;1204735;391919
35793;1204740;391918
35794;1204744;391917
35795;1204748;391916
35796;1204752;391915
35797;1204756;391914
35798;1204760;391913
35799;1204764;391912
35800;1204768;391911
35801;1204772;391910
35802;1204776;391909
35803;1204780;391908
35804;1204784;391907
35805;1204789;391906
35806;1204793;391905
35807;1204797;391904
35808;1204801;391903
35809;1204805;391902
35810;1204809;391901
35811;1204813;391900
35812;1204817;391899
35813;1204821;391897
35814;1204825;391896
35815;1204829;391895
35816;1204833;391894
35817;1204837;391892
35818;1204841;391891
35819;1204845;391889
35820;1204849;391888
35821;1204852;391886
35822;1204856;391884
35823;1204860;391883
35824;1204864;391881
35825;1204867;391879
35826;1204871;391877
35827;1204875;391875
35828;1204878;391872
35829;1204882;391870
35830;1204886;391868
35831;1204889;391866
35832;1204893;391864
35833;1204896;391861
35834;1204900;391859
35835;1204903;391857
35836;1204907;391855
35837;1204910;391852
35838;1204914;391850
35839;1204917;391847
35840;1204921;391845
35841;1204924;391842
35842;1204927;391840
35843;1204930;391837
35844;1204933;391834
35845;1204936;391831
35846;1204939;391828
35847;1204942;391825
35848;1204944;391822
35849;1204947;391818
35850;1204949;391815
35851;1204952;391812
35852;1204954;391808
35853;1204956;391805
35854;1204958;391801
35855;1204960;391797
35856;1204962;391793
35857;1204963;391789
35858;1204965;391786
35859;1204966;391782
35860;1204968;391778
35861;1204969;391774
35862;1204969;391770
35863;1204970;391765
35864;1204971;391761
35865;1204971;391757
35866;1204972;391753
35867;1204972;391749
35868;1204972;391745
35869;1204971;391740
35870;1204971;391736
35871;1204971;391732
35872;1204970;391728
35873;1204969;391724
35874;1204968;391720
35875;1204967;391716
35876;1204966;391712
35877;1204965;391708
35878;1204964;391704
35879;1204963;391700
35880;1204961;391696
35881;1204960;391692
35882;1204959;391688
35883;1204957;391684
35884;1204956;391680
35885;1204954;391676
35886;1204953;391672
35887;1204952;391668
35888;1204950;391664
35889;1204949;391660
35890;1204947;391656
35891;1204946;391652
35892;1204944;391648
35893;1204943;391644
35894;1204941;391640
35895;1204940;391636
35896;1204938;391632
35897;1204937;391629
35898;1204935;391625
35899;1204934;391621
35900;1204932;391617
35901;1204931;391613
35902;1204929;391609
35903;1204928;391605
35904;1204926;391601
35905;1204925;391597
35906;1204924;391593
35907;1204922;391589
35908;1204921;391585
35909;1204919;391581
35910;1204918;391577
35911;1204916;391573
35912;1204915;391569
35913;1204914;391565
35914;1204912;391561
35915;1204911;391557
35916;1204909;391553
35917;1204908;391550
35918;1204906;391546
35919;1204905;391542
35920;1204904;391538
35921;1204902;391534
35922;1204901;391530
35923;1204900;391526
35924;1204898;391522
35925;1204897;391518
35926;1204895;391514
35927;1204894;391510
35928;1204893;391506
35929;1204891;391502
35930;1204890;391498
35931;1204888;391494
35932;1204887;391490
35933;1204886;391486
35934;1204884;391482
35935;1204883;391478
35936;1204881;391474
35937;1204880;391470
35938;1204878;391466
35939;1204877;391462
35940;1204875;391458
35941;1204874;391454
35942;1204872;391450
35943;1204871;391446
35944;1204869;391442
35945;1204868;391439
35946;1204867;391435
35947;1204865;391431
35948;1204864;391427
35949;1204862;391423
35950;1204861;391419
35951;1204859;391415
35952;1204858;391411
35953;1204856;391407
35954;1204855;391403
35955;1204853;391399
35956;1204852;391395
35957;1204851;391391
35958;1204849;391387
35959;1204848;391383
35960;1204846;391379
35961;1204845;391375
35962;1204843;391371
35963;1204842;391367
35964;1204840;391363
35965;1204839;391360
35966;1204838;391355
35967;1204836;391351
35968;1204835;391348
35969;1204833;391344
35970;1204832;391340
35971;1204830;391336
35972;1204829;391332
35973;1204828;391328
35974;1204826;391324
35975;1204825;391320
35976;1204823;391316
35977;1204822;391312
35978;1204820;391308
35979;1204819;391304
35980;1204817;391300
35981;1204816;391296
35982;1204814;391292
35983;1204813;391288
35984;1204812;391284
35985;1204810;391280
35986;1204809;391276
35987;1204807;391272
35988;1204806;391268
35989;1204805;391264
35990;1204803;391260
35991;1204802;391257
35992;1204800;391253
35993;1204799;391249
35994;1204798;391245
35995;1204796;391241
35996;1204795;391237
35997;1204793;391233
35998;1204792;391229
35999;1204790;391225
36000;1204789;391221
36001;1204788;391217
36002;1204786;391213
36003;1204785;391209
36004;1204783;391205
36005;1204782;391201
36006;1204781;391197
36007;1204779;391193
36008;1204778;391189
36009;1204777;391185
36010;1204776;391181
36011;1204774;391177
36012;1204773;391173
36013;1204772;391169
36014;1204771;391165
36015;1204770;391161
36016;1204769;391157
36017;1204768;391152
36018;1204768;391148
36019;1204767;391144
36020;1204766;391140
36021;1204766;391136
36022;1204766;391132
36023;1204765;391127
36024;1204765;391123
36025;1204764;391119
36026;1204764;391115
36027;1204764;391110
36028;1204764;391106
36029;1204764;391102
36030;1204765;391098
36031;1204765;391094
36032;1204765;391089
36033;1204765;391085
36034;1204766;391081
36035;1204766;391077
36036;1204767;391073
36037;1204767;391069
36038;1204768;391064
36039;1204769;391060
36040;1204769;391056
36041;1204770;391052
36042;1204771;391048
36043;1204772;391044
36044;1204772;391039
36045;1204773;391035
36046;1204774;391031
36047;1204774;391027
36048;1204775;391023
36049;1204776;391019
36050;1204776;391014
36051;1204777;391010
36052;1204778;391006
36053;1204778;391002
36054;1204778;390998
36055;1204779;390994
36056;1204779;390989
36057;1204780;390985
36058;1204780;390981
36059;1204780;390977
36060;1204780;390973
36061;1204780;390969
36062;1204780;390964
36063;1204780;390960
36064;1204780;390956
36065;1204779;390952
36066;1204779;390948
36067;1204778;390944
36068;1204778;390939
36069;1204777;390935
36070;1204776;390931
36071;1204776;390927
36072;1204775;390923
36073;1204774;390919
36074;1204773;390915
36075;1204772;390911
36076;1204771;390907
36077;1204770;390902
36078;1204769;390898
36079;1204768;390894
36080;1204766;390890
36081;1204765;390886
36082;1204764;390882
36083;1204762;390878
36084;1204761;390874
36085;1204759;390871
36086;1204758;390867
36087;1204756;390863
36088;1204755;390859
36089;1204753;390855
36090;1204751;390851
36091;1204750;390848
36092;1204748;390844
36093;1204746;390840
36094;1204744;390837
36095;1204741;390833
36096;1204739;390830
36097;1204737;390826
36098;1204734;390823
36099;1204732;390819
36100;1204729;390816
36101;1204726;390813
36102;1204724;390810
36103;1204721;390807
36104;1204718;390804
36105;1204715;390801
36106;1204712;390798
36107;1204709;390795
36108;1204706;390792
36109;1204703;390789
36110;1204700;390786
36111;1204697;390782
36112;1204694;390780
36113;1204691;390776
36114;1204689;390773
36115;1204686;390770
36116;1204683;390767
36117;1204680;390764
36118;1204677;390761
36119;1204674;390758
36120;1204671;390755
36121;1204668;390752
36122;1204665;390749
36123;1204662;390746
36124;1204659;390743
36125;1204656;390740
36126;1204653;390737
36127;1204651;390734
36128;1204648;390731
36129;1204645;390728
36130;1204642;390725
36131;1204639;390722
36132;1204636;390719
36133;1204633;390716
36134;1204630;390713
36135;1204628;390709
36136;1204625;390706
36137;1204622;390703
36138;1204619;390700
36139;1204616;390697
36140;1204614;390694
36141;1204611;390690
36142;1204608;390687
36143;1204606;390684
36144;1204603;390681
36145;1204600;390678
36146;1204598;390674
36147;1204595;390671
36148;1204592;390668
36149;1204590;390664
36150;1204587;390661
36151;1204585;390658
36152;1204582;390654
36153;1204580;390651
36154;1204577;390647
36155;1204575;390644
36156;1204572;390641
36157;1204570;390637
36158;1204567;390634
36159;1204565;390631
36160;1204562;390627
36161;1204560;390624
36162;1204557;390620
36163;1204555;390617
36164;1204553;390613
36165;1204550;390610
36166;1204548;390606
36167;1204546;390603
36168;1204543;390599
36169;1204541;390596
36170;1204539;390592
36171;1204537;390589
36172;1204535;390585
36173;1204532;390581
36174;1204530;390578
36175;1204528;390574
36176;1204526;390571
36177;1204524;390567
36178;1204522;390563
36179;1204520;390559
36180;1204518;390556
36181;1204516;390552
36182;1204514;390548
36183;1204512;390545
36184;1204510;390541
36185;1204508;390537
36186;1204506;390534
36187;1204504;390530
36188;1204502;390526
36189;1204500;390522
36190;1204498;390518
36191;1204496;390515
36192;1204494;390511
36193;1204493;390507
36194;1204491;390503
36195;1204489;390499
36196;1204487;390496
36197;1204485;390492
36198;1204484;390488
36199;1204482;390484
36200;1204480;390480
36201;1204479;390476
36202;1204477;390473
36203;1204475;390469
36204;1204473;390465
36205;1204472;390461
36206;1204470;390457
36207;1204468;390453
36208;1204467;390449
36209;1204465;390445
36210;1204463;390442
36211;1204462;390438
36212;1204460;390434
36213;1204459;390430
36214;1204457;390426
36215;1204456;390422
36216;1204454;390418
36217;1204453;390414
36218;1204451;390410
36219;1204449;390407
36220;1204448;390403
36221;1204446;390399
36222;1204445;390395
36223;1204443;390391
36224;1204442;390387
36225;1204440;390383
36226;1204439;390379
36227;1204437;390375
36228;1204436;390371
36229;1204434;390367
36230;1204433;390363
36231;1204431;390359
36232;1204430;390355
36233;1204429;390351
36234;1204427;390347
36235;1204426;390343
36236;1204425;390339
36237;1204423;390335
36238;1204422;390331
36239;1204421;390327
36240;1204420;390323
36241;1204418;390319
36242;1204417;390315
36243;1204416;390311
36244;1204414;390307
36245;1204413;390303
36246;1204412;390299
36247;1204411;390295
36248;1204410;390291
36249;1204408;390287
36250;1204407;390283
36251;1204406;390279
36252;1204405;390275
36253;1204404;390271
36254;1204402;390267
36255;1204401;390263
36256;1204400;390259
36257;1204399;390255
36258;1204398;390251
36259;1204397;390247
36260;1204396;390243
36261;1204395;390239
36262;1204394;390234
36263;1204393;390230
36264;1204393;390226
36265;1204392;390222
36266;1204391;390218
36267;1204390;390214
36268;1204390;390210
36269;1204389;390205
36270;1204389;390201
36271;1204388;390197
36272;1204388;390193
36273;1204388;390189
36274;1204387;390184
36275;1204387;390180
36276;1204387;390176
36277;1204387;390172
36278;1204387;390168
36279;1204387;390163
36280;1204387;390159
36281;1204387;390155
36282;1204387;390151
36283;1204387;390146
